state_index,episode,step,best_action,reward,done,action__minatar_space_invaders_seed_0,action__minatar_space_invaders_seed_0_steps_4980736,action__minatar_space_invaders_seed_0_steps_9961472,action__minatar_space_invaders_seed_0_steps_14942208,action__minatar_space_invaders_seed_0_steps_19922944,matching_models,matching_fraction,top_suffix_agree,category
376,0,188,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
377,1,188,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
378,0,189,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
379,1,189,0,0.0,False,0,1,1,0,0,3,0.6,2,top_2
380,0,190,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
381,1,190,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
382,0,191,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
383,1,191,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
384,0,192,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
385,1,192,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
386,0,193,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
387,1,193,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
388,0,194,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
389,1,194,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
390,0,195,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
391,1,195,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
392,0,196,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
393,1,196,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
394,0,197,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
395,1,197,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
396,0,198,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
397,1,198,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
398,0,199,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
399,1,199,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
400,0,200,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
401,1,200,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
402,0,201,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
403,1,201,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
404,0,202,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
405,1,202,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
406,0,203,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
407,1,203,2,0.0,False,2,1,1,1,2,2,0.4,1,best_only
408,0,204,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
409,1,204,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
410,0,205,3,0.0,False,3,3,2,2,3,3,0.6,1,best_only
411,1,205,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
412,0,206,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
413,1,206,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
414,0,207,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
415,1,207,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
416,0,208,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
417,1,208,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
418,0,209,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
419,1,209,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
420,0,210,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
421,1,210,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
422,0,211,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
423,1,211,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
424,0,212,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
425,1,212,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
426,0,213,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
427,1,213,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
428,0,214,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
429,1,214,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
430,0,215,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
431,1,215,3,0.0,False,3,1,1,1,3,2,0.4,1,best_only
432,0,216,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
433,1,216,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
434,0,217,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
435,1,217,3,1.0,False,3,1,3,3,3,4,0.8,3,top_3
436,0,218,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
437,1,218,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
438,0,219,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
439,1,219,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
440,0,220,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
441,1,220,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
442,0,221,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
443,1,221,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
444,0,222,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
445,1,222,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
446,0,223,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
447,1,223,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
448,0,224,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
449,1,224,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
450,0,225,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
451,1,225,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
452,0,226,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
453,1,226,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
454,0,227,3,1.0,False,3,1,3,3,3,4,0.8,3,top_3
455,1,227,0,0.0,False,0,1,1,1,0,2,0.4,1,best_only
456,0,228,3,0.0,False,3,1,1,1,3,2,0.4,1,best_only
457,1,228,0,0.0,False,0,1,3,1,0,2,0.4,1,best_only
458,0,229,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
459,1,229,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
460,0,230,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
461,1,230,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
462,0,231,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
463,1,231,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
464,0,232,3,1.0,False,3,1,3,3,3,4,0.8,3,top_3
465,1,232,2,1.0,False,2,1,3,1,2,2,0.4,1,best_only
466,0,233,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
467,1,233,1,0.0,False,1,2,2,1,1,3,0.6,2,top_2
468,0,234,3,0.0,False,3,1,1,3,3,3,0.6,2,top_2
469,1,234,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
470,0,235,2,1.0,False,2,1,1,3,2,2,0.4,1,best_only
471,1,235,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
472,0,236,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
473,1,236,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
474,0,237,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
475,1,237,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
476,0,238,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
477,1,238,0,0.0,False,0,3,1,1,0,2,0.4,1,best_only
478,0,239,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
479,1,239,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
480,0,240,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
481,1,240,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
482,0,241,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
483,1,241,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
484,0,242,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
485,1,242,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
486,0,243,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
487,1,243,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
488,0,244,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
489,1,244,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
490,0,245,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
491,1,245,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
492,0,246,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
493,1,246,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
494,0,247,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
495,1,247,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
496,0,248,3,0.0,False,3,3,3,1,3,4,0.8,1,best_only
497,1,248,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
498,0,249,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
499,1,249,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
500,0,250,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
501,1,250,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
502,0,251,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
503,1,251,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
504,0,252,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
505,1,252,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
506,0,253,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
507,1,253,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
508,0,254,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
509,1,254,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
510,0,255,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
511,1,255,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
512,0,256,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
513,1,256,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
514,0,257,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
515,1,257,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
516,0,258,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
517,1,258,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
518,0,259,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
519,1,259,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
520,0,260,2,0.0,False,2,1,2,2,2,4,0.8,3,top_3
521,1,260,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
522,0,261,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
523,1,261,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
524,0,262,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
525,1,262,3,1.0,False,3,2,2,2,3,2,0.4,1,best_only
526,0,263,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
527,1,263,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
528,0,264,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
529,1,264,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
530,0,265,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
531,1,265,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
532,0,266,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
533,1,266,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
534,0,267,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
535,1,267,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
536,0,268,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
537,1,268,0,0.0,False,0,2,3,0,0,3,0.6,2,top_2
538,0,269,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
539,1,269,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
540,0,270,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
541,1,270,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
542,0,271,3,0.0,False,3,3,2,2,3,3,0.6,1,best_only
543,1,271,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
544,0,272,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
545,1,272,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
546,0,273,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
547,1,273,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
548,0,274,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
549,1,274,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
550,0,275,1,1.0,False,1,3,3,1,1,3,0.6,2,top_2
551,1,275,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
552,0,276,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
553,1,276,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
554,0,277,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
555,1,277,2,0.0,False,2,1,3,3,2,2,0.4,1,best_only
556,0,278,3,0.0,False,3,2,2,2,3,2,0.4,1,best_only
557,1,278,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
558,0,279,2,0.0,False,2,2,3,2,2,4,0.8,2,top_2
559,1,279,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
560,0,280,0,0.0,False,0,1,1,1,0,2,0.4,1,best_only
561,1,280,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
562,0,281,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
563,1,281,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
564,0,282,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
565,1,282,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
566,0,283,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
567,1,283,1,0.0,False,1,1,3,3,1,3,0.6,1,best_only
568,0,284,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
569,1,284,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
570,0,285,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
571,1,285,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
572,0,286,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
573,1,286,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
574,0,287,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
575,1,287,1,0.0,False,1,1,2,2,1,3,0.6,1,best_only
576,0,288,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
577,1,288,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
578,0,289,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
579,1,289,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
580,0,290,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
581,1,290,3,1.0,False,3,2,2,3,3,3,0.6,2,top_2
582,0,291,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
583,1,291,3,0.0,False,3,3,3,1,3,4,0.8,1,best_only
584,0,292,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
585,1,292,3,0.0,False,3,1,1,1,3,2,0.4,1,best_only
586,0,293,3,0.0,False,3,1,1,3,3,3,0.6,2,top_2
587,1,293,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
588,0,294,2,0.0,False,2,1,1,2,2,3,0.6,2,top_2
589,1,294,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
590,0,295,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
591,1,295,1,1.0,False,1,3,1,1,1,4,0.8,3,top_3
592,0,296,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
593,1,296,3,0.0,False,3,3,3,2,3,4,0.8,1,best_only
594,0,297,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
595,1,297,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
596,0,298,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
597,1,298,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
598,0,299,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
599,1,299,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
600,0,300,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
601,1,300,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
602,0,301,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
603,1,301,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
604,0,302,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
605,1,302,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
606,0,303,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
607,1,303,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
608,0,304,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
609,1,304,2,0.0,False,2,2,3,2,2,4,0.8,2,top_2
610,0,305,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
611,1,305,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
612,0,306,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
613,1,306,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
614,0,307,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
615,1,307,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
616,0,308,2,0.0,False,2,1,1,2,2,3,0.6,2,top_2
617,1,308,3,0.0,False,3,3,1,3,3,4,0.8,2,top_2
618,0,309,1,0.0,False,1,1,1,0,1,4,0.8,1,best_only
619,1,309,1,0.0,False,1,3,3,3,1,2,0.4,1,best_only
620,0,310,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
621,1,310,1,0.0,False,1,3,3,3,1,2,0.4,1,best_only
622,0,311,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
623,1,311,1,0.0,False,1,1,3,1,1,4,0.8,2,top_2
624,0,312,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
625,1,312,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
626,0,313,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
627,1,313,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
628,0,314,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
629,1,314,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
630,0,315,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
631,1,315,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
632,0,316,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
633,1,316,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
634,0,317,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
635,1,317,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
636,0,318,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
637,1,318,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
638,0,319,0,0.0,False,0,2,0,0,0,4,0.8,3,top_3
639,1,319,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
640,0,320,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
641,1,320,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
642,0,321,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
643,1,321,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
644,0,322,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
645,1,322,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
646,0,323,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
647,1,323,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
648,0,324,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
649,1,324,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
650,0,325,1,0.0,False,1,1,3,1,1,4,0.8,2,top_2
651,1,325,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
652,0,326,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
653,1,326,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
654,0,327,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
655,1,327,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
656,0,328,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
657,1,328,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
658,0,329,3,0.0,False,3,2,2,2,3,2,0.4,1,best_only
659,1,329,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
660,0,330,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
661,1,330,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
662,0,331,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
663,1,331,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
664,0,332,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
665,1,332,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
666,0,333,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
667,1,333,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
668,0,334,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
669,1,334,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
670,0,335,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
671,1,335,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
672,0,336,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
673,1,336,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
674,0,337,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
675,1,337,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
676,0,338,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
677,1,338,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
678,0,339,0,1.0,False,0,1,3,3,0,2,0.4,1,best_only
679,1,339,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
680,0,340,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
681,1,340,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
682,0,341,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
683,1,341,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
684,0,342,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
685,1,342,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
686,0,343,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
687,1,343,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
688,0,344,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
689,1,344,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
690,0,345,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
691,1,345,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
692,0,346,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
693,1,346,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
694,0,347,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
695,1,347,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
696,0,348,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
697,1,348,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
698,0,349,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
699,1,349,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
700,0,350,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
701,1,350,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
702,0,351,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
703,1,351,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
704,0,352,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
705,1,352,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
706,0,353,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
707,1,353,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
708,0,354,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
709,1,354,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
710,0,355,2,0.0,False,2,2,3,1,2,3,0.6,1,best_only
711,1,355,0,0.0,False,0,3,3,3,0,2,0.4,1,best_only
712,0,356,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
713,1,356,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
714,0,357,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
715,1,357,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
716,0,358,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
717,1,358,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
718,0,359,2,0.0,False,2,2,2,3,2,4,0.8,1,best_only
719,1,359,2,0.0,False,2,3,0,2,2,3,0.6,2,top_2
720,0,360,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
721,1,360,2,0.0,False,2,1,2,2,2,4,0.8,3,top_3
722,0,361,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
723,1,361,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
724,0,362,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
725,1,362,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
726,0,363,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
727,1,363,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
728,0,364,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
729,1,364,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
730,0,365,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
731,1,365,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
732,0,366,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
733,1,366,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
734,0,367,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
735,1,367,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
736,0,368,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
737,1,368,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
738,0,369,1,0.0,False,1,1,3,3,1,3,0.6,1,best_only
739,1,369,0,0.0,False,0,1,0,0,0,4,0.8,3,top_3
740,0,370,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
741,1,370,0,0.0,False,0,1,3,0,0,3,0.6,2,top_2
742,0,371,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
743,1,371,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
744,0,372,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
745,1,372,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
746,0,373,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
747,1,373,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
748,0,374,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
749,1,374,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
750,0,375,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
751,1,375,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
752,0,376,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
753,1,376,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
754,0,377,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
755,1,377,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
756,0,378,3,1.0,False,3,2,3,2,3,3,0.6,1,best_only
757,1,378,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
758,0,379,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
759,1,379,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
